Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CS,Computer Science and Engineering,107840,0,110815,0,0,0,0,0,0
3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",CS,Computer Science and Engineering,102197,0,0,0,0,0,0,0,0
3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CS,Computer Science and Engineering,65917,88193,77134,0,0,0,88832,0,0
3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EC,Electronics and Communication Engineering,99807,0,0,0,0,0,0,0,0
3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EE,Electrical and Electronics Engineering,84421,0,0,0,0,0,106904,0,0
3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",ME,Mechanical Engineering,99238,0,0,0,0,0,0,0,0
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CS,Computer Science and Engineering,72496,0,0,0,0,0,0,0,0
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CS,Computer Science and Engineering,78386,0,100305,0,0,0,0,0,0
3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EC,Electronics and Communication Engineering,84669,0,92954,0,0,0,0,0,0
3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EE,Electrical and Electronics Engineering,104010,0,0,0,0,0,0,0,0
3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3923,"M N S K College of Engineering, Vallathirakkottai Post, Pudukkottai District 622305",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3923,"M N S K College of Engineering, Vallathirakkottai Post, Pudukkottai District 622305",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
3923,"M N S K College of Engineering, Vallathirakkottai Post, Pudukkottai District 622305",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3923,"M N S K College of Engineering, Vallathirakkottai Post, Pudukkottai District 622305",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3923,"M N S K College of Engineering, Vallathirakkottai Post, Pudukkottai District 622305",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
3926,"Chenduran College of Engineering and Technology, Thirumayam Pudukottai - 622507",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
3926,"Chenduran College of Engineering and Technology, Thirumayam Pudukottai - 622508",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
3926,"Chenduran College of Engineering and Technology, Thirumayam Pudukottai - 622509",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
3926,"Chenduran College of Engineering and Technology, Thirumayam Pudukottai - 622510",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
3926,"Chenduran College of Engineering and Technology, Thirumayam Pudukottai - 622511",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",CS,Computer Science and Engineering,24955,30466,35338,43743,0,0,66945,0,0
4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",EC,Electronics and Communication Engineering,34462,40374,51819,64717,0,0,78851,0,0
4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",GI,Geo-Informatics,45109,79835,53933,0,0,0,83799,0,0
4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",ME,Mechanical Engineering,56714,96678,60620,0,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",CE,Civil Engineering,63299,0,0,0,0,0,0,0,102115
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",CS,Computer Science and Engineering,34466,54470,64812,100074,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",EC,Electronics and Communication Engineering,29214,64731,53484,0,0,0,0,0,62986
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",EE,Electrical and Electronics Engineering,70978,0,0,0,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",IT,Information Technology,55088,69477,75897,0,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",ME,Mechanical Engineering,62409,88423,0,0,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",XC,Civil Engineering (Tamil Medium),0,0,0,0,0,0,0,0,0
4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",XM,Mechanical Engineering (Tamil Medium),0,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",EC,Electronics and Communication Engineering,61352,93265,86890,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",EE,Electrical and Electronics Engineering,87149,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",GI,Geo-Informatics,91862,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",XC,Civil Engineering (Tamil Medium),0,0,0,0,0,0,0,0,0
4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",XM,Mechanical Engineering (Tamil Medium),0,0,0,0,0,0,0,0,0
4669,"Thamirabharani Engineering College, Chathirampudukulam Village, Thatchanallur, Tirunelveli District 625358",CE,Civil Engineering,103756,0,0,0,0,0,0,0,0
4669,"Thamirabharani Engineering College, Chathirampudukulam Village, Thatchanallur, Tirunelveli District 625358",CS,Computer Science and Engineering,82425,0,0,0,0,0,0,0,0
4669,"Thamirabharani Engineering College, Chathirampudukulam Village, Thatchanallur, Tirunelveli District 625358",EC,Electronics and Communication Engineering,80001,0,0,0,0,0,0,0,0
4669,"Thamirabharani Engineering College, Chathirampudukulam Village, Thatchanallur, Tirunelveli District 625358",EE,Electrical and Electronics Engineering,97907,0,0,0,0,0,0,0,0
4669,"Thamirabharani Engineering College, Chathirampudukulam Village, Thatchanallur, Tirunelveli District 625358",ME,Mechanical Engineering,96990,0,0,0,0,0,0,0,0
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",CE,Civil Engineering,83010,102887,0,0,0,0,0,0,0
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",CS,Computer Science and Engineering,48097,65908,100720,0,0,0,0,0,0
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",EC,Electronics and Communication Engineering,59206,88725,0,0,0,0,0,0,104317
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",EE,Electrical and Electronics Engineering,89983,105579,106890,0,0,0,0,0,0
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",ME,Mechanical Engineering,91086,106186,0,0,0,0,0,0,0
4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",CE,Civil Engineering,107281,0,0,0,0,0,0,0,0
4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",CS,Computer Science and Engineering,69670,102512,0,0,0,0,0,0,0
4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",EC,Electronics and Communication Engineering,83739,0,0,0,0,0,0,0,0
4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",EE,Electrical and Electronics Engineering,93991,0,0,0,0,0,0,108405,0
4672,"Stella Marys College of Engineering, Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",ME,Mechanical Engineering,75861,0,0,0,0,0,0,0,0
4675,"Universal College of Engineering and Technology, Anbagam Campus, Radhapuram Road, Vallioor, Tirunelveli District 627117",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4675,"Universal College of Engineering and Technology, Anbagam Campus, Radhapuram Road, Vallioor, Tirunelveli District 627117",CS,Computer Science and Engineering,88487,0,0,0,0,0,0,0,0
4675,"Universal College of Engineering and Technology, Anbagam Campus, Radhapuram Road, Vallioor, Tirunelveli District 627117",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4675,"Universal College of Engineering and Technology, Anbagam Campus, Radhapuram Road, Vallioor, Tirunelveli District 627117",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4675,"Universal College of Engineering and Technology, Anbagam Campus, Radhapuram Road, Vallioor, Tirunelveli District 627117",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti, Sivakasi, Virudhunagar District 626128",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti, Sivakasi, Virudhunagar District 626128",CS,Computer Science and Engineering,48155,109112,0,91649,0,0,88478,84158,0
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti, Sivakasi, Virudhunagar District 626128",EC,Electronics and Communication Engineering,85381,0,0,0,0,0,93283,88566,0
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti, Sivakasi, Virudhunagar District 626128",EE,Electrical and Electronics Engineering,100725,0,0,0,0,0,108618,103886,0
4676,"Renganayagi Varatharaj College of Engineering, Salvarpatti, Sivakasi, Virudhunagar District 626128",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4677,"Lourdes Mount College of Engineering and Technology, Marthandam-Karungal Road, Chundavilai, Mullanganavilai, Nattalam Post, Kanyakumari District 629195",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4677,"Lourdes Mount College of Engineering and Technology, Marthandam-Karungal Road, Chundavilai, Mullanganavilai, Nattalam Post, Kanyakumari District 629195",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
4677,"Lourdes Mount College of Engineering and Technology, Marthandam-Karungal Road, Chundavilai, Mullanganavilai, Nattalam Post, Kanyakumari District 629195",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4677,"Lourdes Mount College of Engineering and Technology, Marthandam-Karungal Road, Chundavilai, Mullanganavilai, Nattalam Post, Kanyakumari District 629195",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4677,"Lourdes Mount College of Engineering and Technology, Marthandam-Karungal Road, Chundavilai, Mullanganavilai, Nattalam Post, Kanyakumari District 629195",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",CS,Computer Science and Engineering,27285,33767,62215,65367,0,0,0,0,0
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",EC,Electronics and Communication Engineering,35194,62636,0,0,0,0,0,0,0
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",EE,Electrical and Electronics Engineering,78589,0,0,0,0,0,0,0,0
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",ME,Mechanical Engineering,102158,0,0,0,0,0,0,0,0
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",CE,Civil Engineering,69173,99383,0,0,0,0,0,0,0
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",CS,Computer Science and Engineering,51135,83172,82644,91225,0,0,0,57707,0
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",EC,Electronics and Communication Engineering,65334,0,104599,0,0,0,0,0,0
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",EE,Electrical and Electronics Engineering,80138,0,0,0,0,0,0,0,0
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",ME,Mechanical Engineering,67364,0,0,0,0,0,0,0,0
4686,"GOOD SHEPHERD COLLEGE OF ENGINEERING AND TECHNOLOGY, MARUTHAMPARAI, KANYAKUMARI",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4686,"GOOD SHEPHERD COLLEGE OF ENGINEERING AND TECHNOLOGY, MARUTHAMPARAI, KANYAKUMARI",CS,Computer Science and Engineering,110715,0,0,0,0,0,0,0,0
4686,"GOOD SHEPHERD COLLEGE OF ENGINEERING AND TECHNOLOGY, MARUTHAMPARAI, KANYAKUMARI",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4686,"GOOD SHEPHERD COLLEGE OF ENGINEERING AND TECHNOLOGY, MARUTHAMPARAI, KANYAKUMARI",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4864,"V V College of Engineering, Arasoor Village, Idaichivilai Post, Santhakulam Taluk, Thoothukudi District 628656",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4864,"V V College of Engineering, Arasoor Village, Idaichivilai Post, Santhakulam Taluk, Thoothukudi District 628656",CS,Computer Science and Engineering,75500,97693,0,0,0,0,0,0,0
4864,"V V College of Engineering, Arasoor Village, Idaichivilai Post, Santhakulam Taluk, Thoothukudi District 628656",EC,Electronics and Communication Engineering,50391,87336,75416,0,0,0,0,0,0
4864,"V V College of Engineering, Arasoor Village, Idaichivilai Post, Santhakulam Taluk, Thoothukudi District 628656",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4864,"V V College of Engineering, Arasoor Village, Idaichivilai Post, Santhakulam Taluk, Thoothukudi District 628656",ME,Mechanical Engineering,103421,0,0,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",AG,Agricultural Engineering,49082,80760,69989,0,0,0,106728,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",BM,Bio- Medical Engineering,52455,69120,55918,0,0,0,0,90607,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",BT,Bio Technology,77634,0,85485,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",CB,Computer Science and Business System,63590,70408,65464,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",CE,Civil Engineering,89857,0,0,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",CH,Chemical Engineering,82139,0,100303,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",CS,Computer Science and Engineering,48582,62720,53751,102649,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",EC,Electronics and Communication Engineering,67396,83583,76213,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",EE,Electrical and Electronics Engineering,84939,0,0,0,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",IT,Information Technology,50808,63924,56067,104019,0,0,0,0,0
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626106",ME,Mechanical Engineering,98551,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",AU,Automobile Engineering,0,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4927,"Maria College of Engineering and Technology, Attoor Puliyamoodu Junction, Thiruvattar Post, Kanyakumari District 629177",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",CS,Computer Science and Engineering,79826,95319,0,0,0,0,0,0,0
4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",EC,Electronics and Communication Engineering,110493,0,0,0,0,0,0,0,0
4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4928,"MAR Ephraem College of Engineering & Technology, Malankara Hills, Elavuvillai, Marthandam, Kanyakumari District 629171",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",CS,Computer Science and Engineering,109222,0,0,0,0,0,0,0,0
4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4931,"Grace College of Engineering, Chandy Nagar, Mullakkadu, Thoothukudi District 628005",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4931,"Grace College of Engineering, Chandy Nagar, Mullakkadu, Thoothukudi District 628005",CS,Computer Science and Engineering,74362,102697,0,0,0,0,94296,0,0
4931,"Grace College of Engineering, Chandy Nagar, Mullakkadu, Thoothukudi District 628005",EC,Electronics and Communication Engineering,95867,0,0,0,0,0,0,0,0
4931,"Grace College of Engineering, Chandy Nagar, Mullakkadu, Thoothukudi District 628005",EE,Electrical and Electronics Engineering,106394,0,0,0,0,0,0,0,0
4931,"Grace College of Engineering, Chandy Nagar, Mullakkadu, Thoothukudi District 628005",ME,Mechanical Engineering,97487,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",AE,Aeronautical Engineering,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",IT,Information Technology,0,0,0,0,0,0,0,0,0
4932,"Immanuel Arasar J J College of Engineering, Anappara, Edavilagam, Nattalam, Kanyakumari District 629195",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",CS,Computer Science and Engineering,87578,0,0,0,0,0,0,0,0
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
4934,"Holy Cross Engineering College, Vagaikulam, Sri Mulakarai, Srivaikuntam,  Thoothukudi District 628851",CS,Computer Science and Engineering,94310,0,0,0,0,0,0,98900,0
4934,"Holy Cross Engineering College, Vagaikulam, Sri Mulakarai, Srivaikuntam,  Thoothukudi District 628851",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
